       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -37.088339  -23.723656  -60.402885  -57.895586   30.169340   40.454477    2.328051   -3.087683  -66.929432   15.158695   66.722047   76.561153   32.341814  -15.012896   30.779634   11.276030  -38.873164   15.864538   -3.262808   61.675997  -15.294001   -2.582292   16.438380   97.273142   40.182129   12.020841    9.348283    4.971005   30.315043    6.594818    0.515582   25.809867
  -36.989029  -23.581793  -60.083174  -57.968407   30.374367   40.350689    2.316204   -2.935179  -67.148041   15.150840   66.654406   76.818487   32.200621  -15.115249   30.687520   11.281549  -39.011815   15.887416   -3.657747   61.079825  -15.128611   -2.627155   16.432634   97.302873   40.291189   12.022225    9.379259    5.018571   30.445976    6.518569    0.474284   25.903053
  -36.889773  -23.439280  -59.763323  -58.039817   30.583830   40.245624    2.303919   -2.784354  -67.364261   15.143055   66.587170   77.077569   32.060847  -15.219083   30.596265   11.286993  -39.148920   15.910448   -4.049050   60.498943  -14.962931   -2.672118   16.426983   97.331444   40.400664   12.023574    9.410068    5.067134   30.577927    6.444075    0.433507   25.995134
  -36.790560  -23.296115  -59.443369  -58.109820   30.797832   40.139265    2.291196   -2.635193  -67.578103   15.135339   66.520327   77.338397   31.922475  -15.324430   30.505863   11.292363  -39.284500   15.933634   -4.436709   59.932908  -14.796980   -2.717190   16.421429   97.358858   40.510563   12.024887    9.440711    5.116695   30.710896    6.371263    0.393263   26.086108
  -36.691377  -23.152296  -59.123349  -58.178421   31.016480   40.031593    2.278037   -2.487681  -67.789583   15.127693   66.453864   77.600973   31.785491  -15.431323   30.416310   11.297659  -39.418578   15.956976   -4.820718   59.381287  -14.630778   -2.762379   16.415969   97.385114   40.620896   12.026164    9.471190    5.167257   30.844882    6.300062    0.353565   26.175974
  -36.592216  -23.007823  -58.803298  -58.245625   31.239884   39.922589    2.264443   -2.341801  -67.998714   15.120115   66.387771   77.865294   31.649879  -15.539796   30.327598   11.302882  -39.551177   15.980475   -5.201072   58.843657  -14.464344   -2.807697   16.410604   97.410214   40.731670   12.027406    9.501506    5.218821   30.979884    6.230406    0.314424   26.264731
  -36.493063  -22.862695  -58.483254  -58.311437   31.468158   39.812232    2.250416   -2.197538  -68.205510   15.112606   66.322035   78.131361   31.515625  -15.649886   30.239724   11.308032  -39.682319   16.004133   -5.577767   58.319603  -14.297699   -2.853151   16.405334   97.434159   40.842896   12.028613    9.531660    5.271389   31.115902    6.162230    0.275852   26.352375
  -36.393907  -22.716911  -58.163253  -58.375861   31.701415   39.700503    2.235956   -2.054875  -68.409985   15.105166   66.256644   78.399171   31.382713  -15.761628   30.152680   11.313109  -39.812026   16.027950   -5.950803   57.808725  -14.130863   -2.898753   16.400159   97.456950   40.954582   12.029785    9.561654    5.324963   31.252933    6.095473    0.237861   26.438908
  -36.294739  -22.570471  -57.843330  -58.438902   31.939775   39.587383    2.221064   -1.913797  -68.612154   15.097795   66.191588   78.668722   31.251129  -15.875059   30.066463   11.318113  -39.940319   16.051927   -6.320180   57.310629  -13.963859   -2.944510   16.395078   97.478588   41.066737   12.030921    9.591488    5.379544   31.390976    6.030075    0.200461   26.524326
  -36.195546  -22.423375  -57.523523  -58.500565   32.183359   39.472852    2.205743   -1.774287  -68.812031   15.090492   66.126854   78.940010   31.120858  -15.990216   29.981066   11.323045  -40.067220   16.076067   -6.685900   56.824934  -13.796707   -2.990435   16.390092   97.499072   41.179371   12.032023    9.621165    5.435135   31.530027    5.965980    0.163664   26.608629
