       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   27.288774   37.986865   -8.787693   37.003206   60.802007  -21.699131   46.801119   45.355304   42.338941   40.810732    5.999894  -59.830084   65.663624   44.078717   79.892470   47.542398   10.350542   61.080242  -18.576817   50.675513   40.095354   37.128599   60.057707    0.819080  -38.293019   44.580797   47.370191  -13.979191   35.908344   48.595461   16.667758  -27.299348
   27.475883   38.067462   -8.839507   36.914294   60.787601  -21.880840   46.791185   45.368443   42.305588   40.998353    5.714558  -59.800646   65.492352   44.127544   80.186351   47.536285   10.633597   61.194621  -18.326577   50.561484   40.154481   37.280938   60.115136    1.131879  -38.543285   44.504597   47.385221  -14.250452   35.581186   48.579176   16.418492  -27.123931
   27.661699   38.147099   -8.889582   36.824292   60.773109  -22.061093   46.781238   45.381543   42.271949   41.184785    5.429485  -59.767923   65.321880   44.175647   80.479517   47.529980   10.916207   61.310211  -18.075617   50.446095   40.212940   37.431750   60.171231    1.444895  -38.792872   44.427132   47.400284  -14.521379   35.253916   48.562942   16.168543  -26.946933
   27.846209   38.225789   -8.937914   36.733186   60.758516  -22.239876   46.771277   45.394606   42.238021   41.370019    5.144680  -59.731926   65.152240   44.223035   80.771947   47.523482   11.198353   61.427022  -17.823947   50.329343   40.270741   37.581033   60.226008    1.758126  -39.041768   44.348394   47.415378  -14.791964   34.926540   48.546757   15.917924  -26.768369
   28.029398   38.303544   -8.984500   36.640964   60.743812  -22.417175   46.761302   45.407630   42.203800   41.554046    4.860149  -59.692668   64.983462   44.269719   81.063623   47.516785   11.480017   61.545063  -17.571580   50.211226   40.327893   37.728786   60.279484    2.071569  -39.289965   44.268373   47.430506  -15.062197   34.599061   48.530623   15.666647  -26.588253
   28.211254   38.380376   -9.029335   36.547611   60.728983  -22.592976   46.751313   45.420617   42.169282   41.736857    4.575900  -59.650163   64.815575   44.315709   81.354521   47.509888   11.761183   61.664341  -17.318526   50.091741   40.384406   37.875007   60.331674    2.385223  -39.537451   44.187060   47.445666  -15.332070   34.271485   48.514538   15.414725  -26.406601
   28.391765   38.456297   -9.072417   36.453114   60.714017  -22.767265   46.741310   45.433568   42.134462   41.918442    4.291938  -59.604423   64.648605   44.361015   81.644619   47.502787   12.041831   61.784867  -17.064799   49.970886   40.440289   38.019696   60.382595    2.699084  -39.784216   44.104446   47.460861  -15.601572   33.943815   48.498503   15.162169  -26.223426
   28.570918   38.531319   -9.113741   36.357460   60.698902  -22.940028   46.731293   45.446481   42.099336   42.098793    4.008270  -59.555466   64.482580   44.405646   81.933889   47.495479   12.321944   61.906648  -16.810408   49.848660   40.495551   38.162853   60.432264    3.013150  -40.030250   44.020522   47.476090  -15.870697   33.616057   48.482516   14.908992  -26.038745
   28.748702   38.605454   -9.153306   36.260635   60.683624  -23.111251   46.721262   45.459359   42.063900   42.277900    3.724902  -59.503306   64.317525   44.449613   82.222304   47.487960   12.601503   62.029693  -16.555365   49.725061   40.550202   38.304477   60.480698    3.327419  -40.275542   43.935280   47.491354  -16.139433   33.288214   48.466579   14.655205  -25.852571
   28.925106   38.678714   -9.191107   36.162625   60.668170  -23.280920   46.711216   45.472200   42.028150   42.455756    3.441840  -59.447962   64.153463   44.492925   82.509832   47.480227   12.880490   62.154011  -16.299681   49.600088   40.604250   38.444570   60.527915    3.641889  -40.520080   43.848713   47.506653  -16.407772   32.960292   48.450689   14.400822  -25.664919
