       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -11.331461   76.956580   39.957063   50.294626   58.553554   46.548821   48.541698   23.906056   50.222667  -41.813801   50.443206    9.233707   34.641087   13.447981   11.050063   52.411707   -3.133499   66.767969   12.357433   52.759858  -24.101964    2.214212   -7.383742  -46.020193   38.550513   60.104594   43.288062   40.091087   64.301036   45.732408   60.114012  -32.202011
  -11.539516   76.749232   39.841873   50.288199   58.490045   46.514899   48.555664   24.136572   50.221136  -41.586082   50.424401    8.937765   34.855420   13.693920   11.333605   52.435256   -3.300856   67.080670   12.132059   52.736965  -24.158084    1.914929   -7.069797  -45.952901   38.237111   60.187608   43.464143   39.783953   64.300206   45.768112   59.916227  -32.472156
  -11.746337   76.543180   39.725195   50.281664   58.426555   46.480670   48.569567   24.366728   50.219547  -41.356930   50.405580    8.642058   35.068539   13.939945   11.617052   52.458875   -3.466940   67.392918   11.906990   52.714201  -24.211907    1.615611   -6.755580  -45.883165   37.923620   60.271519   43.638871   39.476455   64.299696   45.803473   59.716147  -32.741696
  -11.951912   76.338436   39.607016   50.275018   58.363108   46.446129   48.583409   24.596509   50.217899  -41.126364   50.386743    8.346592   35.280429   14.186037   11.900399   52.482565   -3.631738   67.704703   11.682238   52.691566  -24.263427    1.316261   -6.441094  -45.810998   37.610045   60.356335   43.812238   39.168603   64.299500   45.838495   59.513813  -33.010621
  -12.156230   76.135009   39.487319   50.268262   58.299725   46.411271   48.597189   24.825903   50.216194  -40.894404   50.367888    8.051372   35.491080   14.432179   12.183642   52.506328   -3.795240   68.016017   11.457815   52.669057  -24.312639    1.016884   -6.126343  -45.736413   37.296390   60.442065   43.984235   38.860406   64.299614   45.873183   59.309265  -33.278922
  -12.359278   75.932908   39.366091   50.261395   58.236427   46.376092   48.610908   25.054896   50.214430  -40.661068   50.349013    7.756403   35.700478   14.678351   12.466775   52.530166   -3.957433   68.326848   11.233734   52.646675  -24.359539    0.717484   -5.811328  -45.659422   36.982659   60.528719   44.154853   38.551873   64.300031   45.907543   59.102542  -33.546590
  -12.561046   75.732145   39.243317   50.254414   58.173236   46.340585   48.624566   25.283476   50.212607  -40.426375   50.330118    7.461689   35.908612   14.924534   12.749793   52.554082   -4.118307   68.637189   11.010007   52.624416  -24.404122    0.418064   -5.496053  -45.580038   36.668856   60.616306   44.324086   38.243013   64.300746   45.941578   58.893683  -33.813615
  -12.761520   75.532726   39.118983   50.247320   58.110170   46.304748   48.638164   25.511629   50.210726  -40.190345   50.311201    7.167237   36.115469   15.170708   13.032692   52.578077   -4.277850   68.947029   10.786647   52.602279  -24.446383    0.118629   -5.180521  -45.498275   36.354987   60.704835   44.491925   37.933834   64.301753   45.975294   58.682727  -34.079986
  -12.960688   75.334660   38.993077   50.240112   58.047248   46.268573   48.651703   25.739342   50.208787  -39.952995   50.292261    6.873050   36.321036   15.416854   13.315467   52.602154   -4.436051   69.256358   10.563665   52.580264  -24.486320   -0.180817   -4.864733  -45.414147   36.041053   60.794316   44.658364   37.624344   64.303045   46.008695   58.469712  -34.345695
  -13.158540   75.137954   38.865583   50.232787   57.984489   46.232057   48.665183   25.966601   50.206788  -39.714345   50.273297    6.579134   36.525302   15.662953   13.598112   52.626314   -4.592899   69.565165   10.341074   52.558367  -24.523927   -0.480271   -4.548694  -45.327667   35.727061   60.884756   44.823395   37.314552   64.304617   46.041786   58.254676  -34.610731
