       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -11.534601   76.157010   38.241945   48.656411   55.803424   44.773885   46.659642   21.412511   48.380192  -43.274932   48.328349    9.001292   34.593980   14.486995   11.493047   51.165806   -0.890973   65.743195   14.407356   50.579025  -25.412989   -0.100770   -8.238892  -44.946771   37.410995   60.402192   41.457817   38.625518   62.308249   44.041601   59.608808  -34.364266
  -11.749761   75.947231   38.128046   48.651300   55.747863   44.743917   46.673321   21.642292   48.379522  -43.041821   48.310224    8.712228   34.786590   14.720682   11.768805   51.191895   -1.060590   66.062777   14.190091   50.558195  -25.479598   -0.399896   -7.925815  -44.868844   37.104165   60.502025   41.647068   38.312798   62.294934   44.073162   59.389030  -34.633429
  -11.963760   75.738279   38.012699   48.646076   55.692314   44.713705   46.686947   21.871809   48.378794  -42.807336   48.292091    8.423386   34.977864   14.954355   12.044397   51.218082   -1.229026   66.382040   13.972997   50.537470  -25.543900   -0.699033   -7.612490  -44.788554   36.797205   60.602896   41.835099   37.999804   62.281947   44.104447   59.167245  -34.901976
  -12.176585   75.530186   37.895890   48.640739   55.636796   44.683243   46.700519   22.101047   48.378007  -42.571499   48.273948    8.134773   35.167792   15.187994   12.319816   51.244370   -1.396270   66.700978   13.756087   50.516848  -25.605890   -0.998178   -7.298921  -44.705914   36.490119   60.704812   42.021898   37.686546   62.269284   44.135457   58.943495  -35.169898
  -12.388223   75.322985   37.777604   48.635288   55.581327   44.652530   46.714039   22.329995   48.377161  -42.334328   48.255794    7.846394   35.356363   15.421580   12.595059   51.270762   -1.562311   67.019587   13.539375   50.496328  -25.665560   -1.297328   -6.985110  -44.620938   36.182913   60.807782   42.207456   37.373029   62.256938   44.166198   58.717817  -35.437184
  -12.598664   75.116703   37.657828   48.629721   55.525925   44.621560   46.727507   22.558642   48.376257  -42.095842   48.237629    7.558253   35.543570   15.655092   12.870120   51.297261   -1.727136   67.337861   13.322875   50.475909  -25.722905   -1.596478   -6.671059  -44.533640   35.875590   60.911813   42.391764   37.059261   62.244905   44.196672   58.490251  -35.703827
  -12.807894   74.911369   37.536550   48.624037   55.470606   44.590331   46.740923   22.786974   48.375293  -41.856061   48.219450    7.270358   35.729401   15.888511   13.144992   51.323868   -1.890734   67.655793   13.106599   50.455590  -25.777919   -1.895626   -6.356771  -44.444034   35.568156   61.016913   42.574810   36.745249   62.233177   44.226884   58.260835  -35.969815
  -13.015900   74.707009   37.413755   48.618235   55.415386   44.558837   46.754288   23.014980   48.374271  -41.615002   48.201258    6.982712   35.913849   16.121815   13.419672   51.350587   -2.053092   67.973380   12.890562   50.435370  -25.830596   -2.194767   -6.042249  -44.352134   35.260615   61.123091   42.756587   36.431000   62.221749   44.256837   58.029608  -36.235138
  -13.222672   74.503647   37.289431   48.612314   55.360281   44.527077   46.767601   23.242647   48.373190  -41.372685   48.183051    6.695323   36.096904   16.354983   13.694153   51.377420   -2.214201   68.290615   12.674778   50.415247  -25.880931   -2.493897   -5.727495  -44.257954   34.952972   61.230353   42.937083   36.116522   62.210614   44.286535   57.796606  -36.499787
  -13.428196   74.301307   37.163566   48.606272   55.305305   44.495044   46.780865   23.469964   48.372049  -41.129127   48.164827    6.408194   36.278557   16.587997   13.968429   51.404370   -2.374047   68.607492   12.459258   50.395221  -25.928919   -2.793015   -5.412511  -44.161511   34.645231   61.338707   43.116291   35.801820   62.199767   44.315981   57.561865  -36.763750
  -13.632459   74.100011   37.036147   48.600108   55.250473   44.462737   46.794079   23.696918   48.370849  -40.884346   48.146587    6.121333   36.458800   16.820833   14.242496   51.431440   -2.532620   68.924006   12.244017   50.375291  -25.974554   -3.092114   -5.097301  -44.062818   34.337398   61.448160   43.294201   35.486902   62.189202   44.345178   57.325422  -37.027018
  -13.835451   73.899780   36.907163   48.593822   55.195797   44.430149   46.807243   23.923496   48.369589  -40.638360   48.128328    5.834744   36.637624   17.053472   14.516347   51.458631   -2.689908   69.240151   12.029068   50.355454  -26.017833   -3.391193   -4.781867  -43.961891   34.029475   61.558720   43.470805   35.171774   62.178911   44.374130   57.087312  -37.289579
  -14.037158   73.700635   36.776602   48.587411   55.141292   44.397278   46.820358   24.149686   48.368270  -40.391186   48.110049    5.548433   36.815021   17.285892   14.789977   51.485948   -2.845900   69.555922   11.814424   50.335711  -26.058751   -3.690248   -4.466210  -43.858746   33.721469   61.670392   43.646093   34.856442   62.168888   44.402840   56.847570  -37.551423
  -14.237568   73.502593   36.644452   48.580874   55.086969   44.364119   46.833425   24.375477   48.366890  -40.142840   48.091750    5.262406   36.990982   17.518072   15.063380   51.513392   -3.000584   69.871311   11.600099   50.316060  -26.097304   -3.989274   -4.150335  -43.753397   33.413383   61.783185   43.820057   34.540913   62.159128   44.431312   56.606229  -37.812538
  -14.436669   73.305673   36.510703   48.574210   55.032839   44.330668   46.846444   24.600855   48.365451  -39.893341   48.073430    4.976669   37.165501   17.749991   15.336550   51.540967   -3.153949   70.186314   11.386104   50.296501  -26.133488   -4.288268   -3.834242  -43.645862   33.105222   61.897103   43.992689   34.225192   62.149623   44.459548   56.363322  -38.072914
  -14.634448   73.109892   36.375344   48.567418   54.978915   44.296920   46.859415   24.825808   48.363951  -39.642704   48.055086    4.691227   37.338570   17.981627   15.609481   51.568675   -3.305984   70.500925   11.172454   50.277031  -26.167300   -4.587227   -3.517934  -43.536155   32.796990   62.012153   44.163981   33.909287   62.140366   44.487552   56.118884  -38.332538
  -14.830894   72.915267   36.238366   48.560495   54.925205   44.262871   46.872339   25.050324   48.362391  -39.390946   48.036719    4.406085   37.510181   18.212958   15.882167   51.596519   -3.456678   70.815136   10.959162   50.257651  -26.198736   -4.886147   -3.201414  -43.424294   32.488691   62.128342   44.333925   33.593202   62.131351   44.515327   55.872945  -38.591399
  -15.025994   72.721811   36.099758   48.553442   54.871721   44.228516   46.885216   25.274390   48.360770  -39.138082   48.018327    4.121251   37.680327   18.443963   16.154602   51.624501   -3.606019   71.128943   10.746239   50.238358  -26.227795   -5.185025   -2.884685  -43.310294   32.180331   62.245674   44.502513   33.276944   62.122570   44.542876   55.625539  -38.849485
  -15.219735   72.529541   35.959512   48.546256   54.818472   44.193852   46.898046   25.497995   48.359089  -38.884129   47.999909    3.836729   37.849001   18.674620   16.426780   51.652626   -3.753997   71.442339   10.533700   50.219152  -26.254473   -5.483856   -2.567748  -43.194172   31.871912   62.364156   44.669739   32.960518   62.114018   44.570201   55.376694  -39.106784
  -15.412106   72.338468   35.817618   48.538935   54.765465   44.158873   46.910831   25.721125   48.357347  -38.629102   47.981463    3.552524   38.016197   18.904907   16.698695   51.680895   -3.900600   71.755317   10.321557   50.200032  -26.278767   -5.782638   -2.250605  -43.075945   31.563439   62.483792   44.835593   32.643930   62.105685   44.597306   55.126443  -39.363284
  -15.603094   72.148608   35.674067   48.531479   54.712711   44.123574   46.923569   25.943767   48.355544  -38.373016   47.962989    3.268644   38.181908   19.134802   16.970341   51.709311   -4.045818   72.067872   10.109822   50.180998  -26.300676   -6.081366   -1.933260  -42.955628   31.254917   62.604587   45.000071   32.327186   62.097567   44.624195   54.874815  -39.618973
  -15.792686   71.959970   35.528853   48.523885   54.660217   44.087952   46.936263   26.165910   48.353679  -38.115887   47.944485    2.985094   38.346128   19.364283   17.241711   51.737878   -4.189640   72.379996    9.898509   50.162047  -26.320198   -6.380037   -1.615713  -42.833240   30.946350   62.726546   45.163165   32.010290   62.089654   44.650868   54.621839  -39.873836
  -15.980872   71.772568   35.381968   48.516153   54.607990   44.052000   46.948912   26.387542   48.351753  -37.857729   47.925951    2.701880   38.508852   19.593327   17.512798   51.766598   -4.332055   72.691684    9.687630   50.143179  -26.337332   -6.678648   -1.297969  -42.708797   30.637741   62.849672   45.324868   31.693249   62.081939   44.677330   54.367544  -40.127863
  -16.167638   71.586412   35.233404   48.508280   54.556036   44.015714   46.961516   26.608648   48.349766  -37.598557   47.907384    2.419007   38.670074   19.821913   17.783597   51.795474   -4.473053   73.002928    9.477198   50.124392  -26.352076   -6.977194   -0.980028  -42.582317   30.329095   62.973971   45.485174   31.376067   62.074415   44.703583   54.111957  -40.381038
  -16.352972   71.401512   35.083155   48.500266   54.504363   43.979090   46.974076   26.829217   48.347717  -37.338386   47.888785    2.136481   38.829788   20.050018   18.054101   51.824510   -4.612622   73.313723    9.267225   50.105687  -26.364429   -7.275672   -0.661893  -42.453815   30.020416   63.099445   45.644078   31.058750   62.067074   44.729630   53.855108  -40.633350
  -16.536862   71.217877   34.931215   48.492107   54.452977   43.942121   46.986592   27.049237   48.345606  -37.077229   47.870151    1.854309   38.987991   20.277620   18.324303   51.853708   -4.750752   73.624060    9.057724   50.087062  -26.374391   -7.574078   -0.343567  -42.323310   29.711709   63.226097   45.801573   30.741303   62.059909   44.755473   53.597022  -40.884785
  -16.719296   71.035517   34.777579   48.483804   54.401883   43.904804   46.999066   27.268694   48.343433  -36.815100   47.851482    1.572496   39.144676   20.504695   18.594197   51.883071   -4.887432   73.933935    8.848708   50.068516  -26.381962   -7.872409   -0.025051  -42.190819   29.402976   63.353931   45.957655   30.423730   62.052910   44.781116   53.337727  -41.135328
  -16.900262   70.854440   34.622241   48.475353   54.351086   43.867132   47.011496   27.487577   48.341197  -36.552014   47.832777    1.291049   39.299840   20.731223   18.863776   51.912603   -5.022653   74.243339    8.640188   50.050048  -26.387141   -8.170661    0.293652  -42.056360   29.094222   63.482950   46.112317   30.106037   62.046070   44.806560   53.077248  -41.384966
  -17.079747   70.674653   34.465198   48.466754   54.300591   43.829100   47.023883   27.705872   48.338899  -36.287983   47.814033    1.009973   39.453479   20.957179   19.133032   51.942307   -5.156403   74.552265    8.432178   50.031657  -26.389928   -8.468830    0.612540  -41.919949   28.785452   63.613154   46.265555   29.788229   62.039382   44.831808   52.815611  -41.633684
  -17.257740   70.496165   34.306445   48.458004   54.250403   43.790703   47.036228   27.923567   48.336539  -36.023021   47.795251    0.729275   39.605589   21.182542   19.401960   51.972185   -5.288672   74.860707    8.224689   50.013342  -26.390325   -8.766913    0.931612  -41.781604   28.476668   63.744547   46.417365   29.470310   62.032835   44.856863   52.552840  -41.881468
  -17.434227   70.318982   34.145979   48.449102   54.200526   43.751936   47.048531   28.140649   48.334115  -35.757142   47.776428    0.448961   39.756167   21.407289   19.670552   52.002241   -5.419451   75.168658    8.017734   49.995102  -26.388332   -9.064905    1.250864  -41.641343   28.167876   63.877129   46.567742   29.152285   62.026422   44.881726   52.288960  -42.128304
  -17.609198   70.143109   33.983797   48.440047   54.150962   43.712792   47.060793   28.357106   48.331629  -35.490357   47.757564    0.169036   39.905209   21.631397   19.938801   52.032479   -5.548728   75.476110    7.811326   49.976937  -26.383950   -9.362804    1.570295  -41.499184   27.859078   64.010902   46.716682   28.834158   62.020134   44.906402   52.023996  -42.374175
  -17.782640   69.968553   33.819897   48.430835   54.101716   43.673266   47.073014   28.572925   48.329079  -35.222680   47.738657   -0.110493   40.052714   21.854844   20.206700   52.062901   -5.676495   75.783055    7.605476   49.958845  -26.377180   -9.660605    1.889902  -41.355143   27.550279   64.145865   46.864181   28.515935   62.013962   44.930891   51.757970  -42.619068
