       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   43.563589    3.722460   33.440608   26.769292    4.957834   15.280866   20.425236   67.660173   21.979793   28.865688   14.605338  -48.147151  -17.020074   20.777385  -58.752629   28.933548    3.243760   37.627842   -8.803009   14.946204   68.995884  104.656091   -2.505427  -66.166607  -25.114356   34.754881   71.123330   67.893282    2.750875   17.496632   94.050218   81.226634
   43.737038    3.885186   33.530796   26.813758    5.136346   15.260381   20.431949   67.573888   22.000652   28.662664   14.596249  -48.169338  -16.820412   20.821021  -58.641618   28.925102    3.362009   37.690539   -8.785127   14.978849   69.265327  104.575531   -2.553489  -66.506215  -25.073615   34.849672   70.904461   67.788823    2.597538   17.511535   93.701262   81.043224
   43.911616    4.043417   33.621514   26.858504    5.312042   15.239712   20.438699   67.486262   22.021547   28.462133   14.587008  -48.192560  -16.620075   20.863914  -58.529881   28.916957    3.481333   37.755431   -8.766023   15.011119   69.534826  104.494860   -2.601235  -66.844036  -25.033720   34.946422   70.684475   67.685647    2.442765   17.526351   93.357494   80.857702
   44.087324    4.197319   33.712757   26.903533    5.484965   15.218857   20.445484   67.397294   22.042477   28.264069   14.577615  -48.216820  -16.419079   20.906070  -58.417404   28.909112    3.601725   37.822632   -8.745698   15.043019   69.804355  104.414068   -2.648673  -67.180052  -24.994663   35.045169   70.463390   67.583729    2.286537   17.541082   93.018838   80.670037
   44.264163    4.347052   33.804515   26.948847    5.655156   15.197814   20.452305   67.306986   22.063444   28.068446   14.568070  -48.242123  -16.217445   20.947491  -58.304176   28.901568    3.723178   37.892267   -8.724153   15.074552   70.073885  104.333142   -2.695814  -67.514244  -24.956438   35.145956   70.241229   67.483046    2.128835   17.555729   92.685223   80.480203
   44.442131    4.492765   33.896781   26.994450    5.822658   15.176581   20.459163   67.215340   22.084447   27.875237   14.558372  -48.268470  -16.015192   20.988183  -58.190183   28.894327    3.845686   37.964467   -8.701387   15.105724   70.343392  104.252073   -2.742665  -67.846592  -24.919039   35.248824   70.018014   67.383576    1.969640   17.570293   92.356575   80.288169
   44.621229    4.634602   33.989547   27.040344    5.987511   15.155158   20.466058   67.122355   22.105486   27.684415   14.548522  -48.295866  -15.812338   21.028149  -58.075412   28.887390    3.969242   38.039374   -8.677400   15.136540   70.612848  104.170849   -2.789235  -68.177079  -24.882459   35.353818   69.793766   67.285295    1.808934   17.584777   92.032821   80.093907
   44.801456    4.772698   34.082803   27.086533    6.149758   15.133543   20.472989   67.028033   22.126562   27.495954   14.538518  -48.324313  -15.608906   21.067395  -57.959851   28.880757    4.093840   38.117141   -8.652195   15.167003   70.882227  104.089458   -2.835532  -68.505690  -24.846693   35.460981   69.568509   67.188181    1.646696   17.599181   91.713889   79.897387
   44.982812    4.907183   34.176542   27.133020    6.309438   15.111734   20.479958   66.932377   22.147676   27.309829   14.528360  -48.353817  -15.404915   21.105923  -57.843486   28.874429    4.219472   38.197930   -8.625769   15.197118   71.151502  104.007889   -2.881566  -68.832407  -24.811736   35.570359   69.342266   67.092212    1.482909   17.613507   91.399708   79.698580
   45.165295    5.038180   34.270753   27.179807    6.466593   15.089730   20.486965   66.835387   22.168826   27.126012   14.518049  -48.384379  -15.200387   21.143739  -57.726304   28.868409    4.346132   38.281918   -8.598125   15.226890   71.420647  103.926131   -2.927345  -69.157217  -24.777581   35.682000   69.115060   66.997366    1.317553   17.627757   91.090204   79.497457
   45.348904    5.165806   34.365428   27.226899    6.621261   15.067529   20.494009   66.737065   22.190014   26.944479   14.507583  -48.416005  -14.995343   21.180847  -57.608292   28.862695    4.473812   38.369294   -8.569263   15.256322   71.689633  103.844173   -2.972878  -69.480105  -24.744224   35.795952   68.886918   66.903622    1.150610   17.641931   90.785308   79.293987
   45.533637    5.290173   34.460557   27.274298    6.773484   15.045130   20.501091   66.637413   22.211240   26.765204   14.496963  -48.448697  -14.789807   21.217252  -57.489437   28.857291    4.602505   38.460261   -8.539182   15.285419   71.958436  103.762003   -3.018172  -69.553079  -24.711658   35.912265   68.657863   66.810959    0.982059   17.656031   90.484948   79.088140
   45.719494    5.411387   34.556131   27.322008    6.923300   15.022530   20.508212   66.536434   22.232504   26.588160   14.486187  -48.482461  -14.583802   21.252958  -57.369726   28.852198    4.732203   38.555042   -8.507884   15.314184   72.227027  103.679609   -3.063237  -69.234073  -24.679880   36.030989   68.427920   66.719357    0.811883   17.670058   90.189055   78.879886
   45.906471    5.529549   34.652138   27.370031    7.070748   14.999730   20.515372   66.434129   22.253806   26.413323   14.475256  -48.517300  -14.377350   21.287970  -57.249144   28.847416    4.862898   38.653874   -8.475370   15.342623   72.495381  103.596980   -3.108080  -68.917025  -24.648885   36.152178   68.197117   66.628794    0.640063   17.684014   89.897560   78.669194
   46.094567    5.644757   34.748570   27.418371    7.215867   14.976726   20.522571   66.330501   22.275147   26.240668   14.464170  -48.553217  -14.170475   21.322292  -57.127679   28.842947    4.994582   38.757016   -8.441639   15.370738   72.763470  103.514105   -3.152711  -68.601945  -24.618667   36.275885   67.965479   66.539252    0.466578   17.697900   89.610393   78.456034
   46.283778    5.757102   34.845417   27.467033    7.358695   14.953517   20.529809   66.225552   22.296527   26.070169   14.452927  -48.590218  -13.963202   21.355929  -57.005316   28.838792    5.127249   38.864747   -8.406692   15.398534   73.031269  103.430971   -3.197138  -68.288843  -24.589223   36.402166   67.733033   66.450710    0.291412   17.711717   89.327487   78.240375
   46.474104    5.866673   34.942666   27.516018    7.499270   14.930103   20.537086   66.119285   22.317946   25.901802   14.441527  -48.628307  -13.755555   21.388886  -56.882043   28.834953    5.260888   38.977374   -8.370531   15.426015   73.298750  103.347567   -3.241369  -67.977729  -24.560548   36.531079   67.499807   66.363150    0.114544   17.725467   89.048774   78.022185
   46.665539    5.973555   35.040309   27.565330    7.637628   14.906480   20.544404   66.011704   22.339405   25.735541   14.429969  -48.667488  -13.547560   21.421168  -56.757845   28.831432    5.395492   39.095226   -8.333155   15.453184   73.565886  103.263882   -3.285413  -67.668610  -24.532639   36.662682   67.265829   66.276551   -0.064044   17.739151   88.774188   77.801435
