       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   42.882161    8.751478   34.584820   29.396590    4.117395   18.407763   23.673286   68.896578   25.137921   41.302399   17.806347  -38.963008  -21.277549   21.997392  -61.829359   32.168682    2.639734   48.838335   -8.769950   17.686637   66.259052  113.873527    7.134419  -51.953955  -16.365395   36.645662   73.039666   78.947691    8.875159   20.223437  110.598139   91.870821
   43.036892    8.902322   34.658045   29.433607    4.369583   18.385137   23.680646   68.824208   25.157983   41.055889   17.796899  -38.972921  -21.088800   22.058496  -61.732196   32.158477    2.747860   48.945740   -8.764562   17.727512   66.516989  113.789778    7.080326  -52.326726  -16.320483   36.715322   72.836248   78.808353    8.723016   20.243868  110.145630   91.718716
   43.192717    9.048025   34.731860   29.470821    4.617804   18.362303   23.688032   68.750505   25.178066   40.812234   17.787280  -38.983791  -20.898920   22.118831  -61.634532   32.148538    2.857147   49.056126   -8.757927   17.767882   66.775289  113.706125    7.026734  -52.698163  -16.276425   36.786420   72.631684   78.670876    8.569505   20.264150  109.699024   91.564981
   43.349636    9.188838   34.806261   29.508234    4.862105   18.339260   23.695445   68.675470   25.198170   40.571411   17.777492  -38.995622  -20.707913   22.178402  -61.536357   32.138865    2.967591   49.169616   -8.750044   17.807752   67.033928  113.622557    6.973634  -53.068229  -16.233211   36.858983   72.425995   78.535226    8.414602   20.284287  109.258283   91.409591
   43.507653    9.324997   34.881248   29.545847    5.102535   18.316005   23.702884   68.599104   25.218294   40.333395   17.767533  -39.008414  -20.515783   22.237212  -61.437658   32.129458    3.079188   49.286335   -8.740914   17.847131   67.292884  113.539062    6.921015  -53.436885  -16.190833   36.933037   72.219199   78.401371    8.258287   20.304281  108.823368   91.252523
   43.666768    9.456724   34.956820   29.583663    5.339142   18.292537   23.710351   68.521406   25.238440   40.098162   17.757404  -39.022170  -20.322535   22.295265  -61.338423   32.120317    3.191933   49.406419   -8.730537   17.886024   67.552131  113.455629    6.868869  -53.804097  -16.149282   37.008612   72.011316   78.269279    8.100535   20.324133  108.394237   91.093754
   43.826984    9.584223   35.032973   29.621683    5.571974   18.268855   23.717845   68.442379   25.258607   39.865688   17.747105  -39.036894  -20.128175   22.352564  -61.238640   32.111443    3.305820   49.530009   -8.718913   17.924440   67.811647  113.372248    6.817187  -54.169828  -16.108550   37.085736   71.802366   78.138918    7.941326   20.343846  107.970847   90.933258
   43.988301    9.707687   35.109706   29.659910    5.801080   18.244955   23.725366   68.362022   25.278796   39.635948   17.736634  -39.052586  -19.932709   22.409114  -61.138297   32.102837    3.420844   49.657254   -8.706043   17.962383   68.071407  113.288907    6.765959  -54.534046  -16.068628   37.164441   71.592369   78.010257    7.780636   20.363423  107.553149   90.771012
   44.150721    9.827298   35.187015   29.698346    6.026509   18.220838   23.732916   68.280336   25.299006   39.408918   17.725992  -39.069250  -19.736143   22.464917  -61.037383   32.094498    3.537001   49.788313   -8.691926   17.999862   68.331387  113.205595    6.715176  -54.896716  -16.029510   37.244755   71.381347   77.883266    7.618443   20.382865  107.141097   90.606990
   44.314245    9.943225   35.264899   29.736993    6.248312   18.196500   23.740494   68.197324   25.319239   39.184572   17.715178  -39.086888  -19.538485   22.519978  -60.935884   32.086428    3.654284   49.923353   -8.676564   18.036881   68.591563  113.122301    6.664829  -55.257806  -15.991187   37.326711   71.169322   77.757913    7.454724   20.402175  106.734640   90.441168
